CASEID,INVIEWN,B1AGE,AGER,AGERR,B2EDU,HIGHSCHL,B3EMPLY1,B3EMPLY2,B3EMPLY3,B3EMPLY4,EMPLOYR,UNEMPLOY,HOMEMAKR,B3HOURS,B3VHOUR,B3STUDNT,B4CHANGE,B5CODE1,B5DATE1,B5CODE2,B5DATE2,B5CODE3,B5DATE3,B6RACE,RACER,B6HSPNIC,B6OTHER,B7BIRTH,B7PLACE,B7PLACER,F14CHICG,B8MARITL,MARRIED,SINGLE,SCRSTAT,SCRSTATR,FINSTAT,FINSTATR,ABUSED,CHNGSTAT,CHGTONAW,NAWYEAR,RELAC1,LENGTHC1,C1SITUAT,PARTNERS,PABUSE,SPANISH1,INMONTH,INYEAR,INDAY
808552,1,36,4,2,  3,  0,  7,9999,9999,9999,3,0,0,9999,99,   2,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,999,999, 1,1,1,9,99,99,  6,3,1,1,1,2, 3,1998,17
808566,1,29,3,1,  3,  0,  3,9999,9999,9999,1,0,0,  20,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,999,999, 1,1,1,9,99,99,  5,1,3,2,1,2, 3,1998,17
808568,1,46,5,3,  3,  0,  7,9999,9999,9999,3,0,0,9999,99,   1,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 47,  2,  2,  2,  1,  0,999,999, 1,1,1,9,99,99,  1,2,3,2,1,2, 3,1998,17
808676,1,35,4,2,  3,  0,  7,9999,9999,9999,3,0,0,9999,99,   2,  2,9999, 1,9999, 1,9999, 1,  3,2,6, 1,  1, 19,  1,  1,  1,  0,  1,999,999, 1,1,1,9,99,99,  5,5,1,1,1,2, 3,1998,23
808677,1,25,2,1,  3,  0,  7,9999,9999,9999,3,0,0,9999,99,   1,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,999,999, 1,1,1,9,99,99,  5,2,1,1,1,2, 3,1998,30
808678,1,26,3,1,  5,  1,  3,9999,9999,9999,1,0,0, 999,99,9999,  1,   5,27,9999, 1,9999, 1,  3,2,1, 1,  1, 24,  3,  2,  2,  1,  0,999,999, 1,1,1,9,99,99,  1,4,1,1,1,1, 4,1998, 6
808695,1,27,3,1,  3,  0,  7,9999,9999,9999,3,0,0,9999,99,   1,  2,9999, 1,9999, 1,9999, 1,  2,3,1, 1,  1, 38,  3,  2,  1,  0,  1,999,999, 1,1,1,9,99,99,  5,5,1,1,1,2, 2,1998,16
808696,1,29,3,1,  3,  0,  7,9999,9999,9999,3,0,0,9999,99,   2,  2,9999, 1,9999, 1,9999, 1,  3,2,6, 1,  1,999,  7,  1,  1,  0,  1,  1,  1, 1,1,1,1,99,99,  5,5,1,1,1,2, 2,1998,23
809538,1,40,4,3,  3,  0,  7,9999,9999,9999,3,0,0,9999,99,   1,  2,9999, 1,9999, 1,9999, 1,  3,2,6, 1,  1, 19,  1,  1,  1,  0,  1,  2,  2, 2,2,2,1,99,99,  5,1,9,9,9,2, 3,1998,17
809567,1,24,2,1,  3,  0,  7,9999,9999,9999,3,0,0,9999,99,   1,  1,   5,10,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  2,  2, 2,2,2,1,99,99,  5,4,9,9,9,2, 3,1998,16
809674,1,22,2,1,  3,  0,  7,9999,9999,9999,3,0,0,9999,99,   1,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  2,  2, 2,2,2,1,99,99,  5,2,9,9,9,2, 3,1998,24
809675,1,33,4,2,  3,  0,  7,9999,9999,9999,3,0,0,9999,99,   2,  2,9999, 1,9999, 1,9999, 1,  3,2,6, 1,  1, 43,  6,  2,  1,  0,  1,  2,  2, 2,2,2,1,99,99,  6,5,9,9,9,2, 3,1998,23
908001,1,19,1,1,  5,  1,  3,9999,9999,9999,1,0,0,  30,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,999,  1,  0,  1,  1,  1,90,1,1,1,99,99,  6,3,1,1,1,2,10,1997,14
908003,1,35,4,2,  4,  1,  9,9999,9999,9999,4,1,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1,  3,  2,999,  1,  0,  1,  1,  1,90,1,1,1,99,99,  5,4,1,1,1,2, 1,1998,29
909002,1,26,3,1,  4,  1,  2,9999,9999,9999,1,0,0,9999,99,9999,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  1,  0,  1,  3,  3,89,2,2,3,99, 9,  5,5,9,9,9,2, 2,1998,17
909004,1,35,4,2,  3,  0,  7,9999,9999,9999,3,0,0,9999,99,   2,  2,9999, 1,9999, 1,9999, 1,  1,1,1, 1,  1, 19,  1,  1,  5,  0,  0,  1,  1,89,2,2,2, 1,99,  5,4,9,9,9,2, 2,1998,16
