CASEID,INVIEWN,IDINCID,INCIDENT,FORCED,YEAR,MONTH,DAY,DATECERT,USOBJ,KINDWEAP,KINDWEA2,WEAPON,GUNTYPE,GUNUSE,THREAT,SLAP,PUNCH,BEATING,TWEAPON,UWEAPON,FSEXONLY,MISCARG,RESTRAIN,CHOKED,PRSNT,PRSN2,PRSN3,AP,BP,CP,OP,PINJR,ALCOHOL,RDRUNK,NDRUNK,BOTHDRUN,POT,RPOT,NPOT,DRUGS,RDRUGS,NDRUGS,BOTHDRUG,SUBSTANC,SEVEREST,TOINC,INTYEAR,INTMONTH,INTDAY,DAYSTOIN,DATECOM
708590,1,708590070, 0, 0, 1997, 7,  14,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 3,999,1998, 4, 6,266, 1
708590,1,708590080, 0, 0, 1997, 7,  15,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,2,0,1,0,4, 3,999,1998, 4, 6,265, 1
708590,1,708590080, 0, 0, 1997, 7,  16,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 3,999,1998, 4, 6,264, 1
708590,1,708590080, 0, 0, 1997, 7,  17,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 3,999,1998, 4, 6,263, 1
708590,1,708590080, 1, 0, 1997, 7,  18,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,2, 0, 1,0,0,0,0,4, 3,999,1998, 4, 6,262, 1
708590,1,708590080, 0, 0, 1997, 7,  19,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,2,0,1,0,4, 3,999,1998, 4, 6,261, 1
708590,1,708590080, 0, 0, 1997, 7,  20,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 3,999,1998, 4, 6,260, 1
708590,1,708590080, 0, 0, 1997, 7,  21,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,2,0,1,0,4, 3,999,1998, 4, 6,259, 1
708590,1,708590080, 0, 0, 1997, 7,  22,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,2, 0, 1,0,0,0,0,4, 3,999,1998, 4, 6,258, 1
708590,1,708590080, 0, 0, 1997, 7,  23,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 3,999,1998, 4, 6,257, 1
708590,1,708590080, 2, 0, 1997, 7,  24,2,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 3,999,1998, 4, 6,256, 1
708590,1,708590090, 0, 0, 1997, 7,  25,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,2,0,1,0,4, 3,999,1998, 4, 6,255, 1
708590,1,708590090, 0, 0, 1997, 7,  26,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 3,999,1998, 4, 6,254, 1
708590,1,708590090, 0, 0, 1997, 7,  27,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,2, 0, 1,0,0,0,0,4, 3,999,1998, 4, 6,253, 1
708590,1,708590090, 0, 0, 1997, 7,  28,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 3,999,1998, 4, 6,252, 1
708590,1,708590090, 0, 0, 1997, 7,  29,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 3,999,1998, 4, 6,251, 1
708590,1,708590090, 3, 0, 1997, 7,  30,2,  2,99,99, 99,  0,  0,0,0,0,1,0,0,0,0,0, 1,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,2,0,1,0,4, 3,999,1998, 4, 6,250, 1
708590,1,708590090, 0, 0, 1997, 8,   2,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 4, 6,247, 1
708590,1,708590090, 0, 0, 1997, 8,   9,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 4, 6,240, 1
708590,1,708590090, 0, 0, 1997, 8,  16,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 4, 6,233, 1
708590,1,708590090, 0, 0, 1997, 8,  23,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 4, 6,226, 1
708590,1,708590100, 0, 0, 1997, 8,  30,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 4, 6,219, 1
708590,1,708590100, 0, 0, 1997, 9,   6,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 4, 6,212, 1
708590,1,708590100, 0, 0, 1997, 9,  13,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 4, 6,205, 1
708590,1,708590100, 0, 0, 1997, 9,  20,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 4, 6,198, 1
708590,1,708590100, 0, 0, 1997, 9,  27,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 4, 6,191, 1
708590,1,708590100, 0, 0, 1997,10,   4,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 4, 6,184, 1
708590,1,708590100, 0, 0, 1997,10,  11,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 4, 6,177, 1
708590,1,708590100, 0, 0, 1997,10,  18,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 4, 6,170, 1
708590,1,708590100, 0, 0, 1997,10,  25,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 4, 6,163, 1
708590,1,708590100, 0, 0, 1997,11,   1,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 4, 6,156, 1
708590,1,708590110, 0, 0, 1997,11,   8,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 4, 6,149, 1
708590,1,708590110, 0, 0, 1997,11,  15,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 4, 6,142, 1
708590,1,708590110, 0, 0, 1997,11,  22,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 4, 6,135, 1
708590,1,708590110, 0, 0, 1997,11,  29,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 4, 6,128, 1
708590,1,708590110, 0, 0, 1997,12,   6,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 4, 6,121, 1
708590,1,708590110, 0, 0, 1997,12,  13,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 4, 6,114, 1
708590,1,708590110, 0, 0, 1997,12,  20,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 4, 6,107, 1
708590,1,708590110, 0, 0, 1997,12,  27,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 4, 6,100, 1
708590,1,708590110, 0, 0, 1998, 1,   3,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 4, 6, 93, 1
708590,1,708590110, 0, 0, 1998, 1,  10,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 4, 6, 86, 1
708590,1,708590120, 0, 0, 1998, 1,  17,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 4, 6, 79, 1
708590,1,708590120, 0, 0, 1998, 1,  24,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 4, 6, 72, 1
708590,1,708590120, 0, 0, 1998, 1,  31,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 4, 6, 65, 1
708590,1,708590120, 0, 0, 1998, 2,   7,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 4, 6, 58, 1
708590,1,708590120, 0, 0, 1998, 2,  14,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 4, 6, 51, 1
708590,1,708590120, 0, 0, 1998, 2,  21,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 4, 6, 44, 1
708590,1,708590120, 0, 0, 1998, 2,  28,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 4, 6, 37, 1
708590,1,708590120, 0, 0, 1998, 3,   7,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 4, 6, 30, 1
708590,1,708590120, 0, 0, 1998, 3,  14,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 4, 6, 23, 1
708590,1,708590120, 0, 0, 1998, 3,  21,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 4, 6, 16, 1
708590,1,708590130, 0, 0, 1998, 3,  28,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 3,999,1998, 4, 6,  9, 1
708590,1,708590130, 1, 0, 1998, 4,   4,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,2,0,1,0,4, 3,999,1998, 4, 6,  2, 1
708592,1,708592000, 0, 0, 1997, 4,   5,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2, 18,1998, 4, 2,362, 1
708592,1,708592000, 0, 0, 1997, 4,  12,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 4, 2,355, 1
708592,1,708592000, 0, 0, 1997, 4,  19,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 4, 2,348, 1
708592,1,708592000, 2, 0, 1997, 5,  25,2,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,2,0,1,0,4, 2,999,1998, 4, 2,312, 1
708592,1,708592010, 0, 0, 1997, 6,  14,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 4, 2,292, 1
708592,1,708592010, 0, 0, 1997, 6,  21,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 4, 2,285, 1
708592,1,708592010, 0, 0, 1997, 7,   5,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 4, 2,271, 1
708592,1,708592010, 2, 0, 1997, 7,  26,2,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 4, 2,250, 1
708592,1,708592010, 2, 0, 1997,12,   3,2,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 4, 2,120, 1
708592,1,708592010, 1, 0, 1998, 1,  10,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,1, 1, 0,0,0, 0, 0,0,0,0,0,3, 2,999,1998, 4, 2, 82, 1
708592,1,708592010, 1, 0, 1998, 1,  17,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,1, 1, 0,0,0, 0, 0,0,0,0,0,3, 2,999,1998, 4, 2, 75, 1
708592,1,708592010, 2, 0, 1998, 1,  25,2,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,1, 1, 0,0,0, 0, 0,0,0,0,0,3, 2,999,1998, 4, 2, 67, 1
708592,1,708592010, 2, 0, 1998, 2,   1,2,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,2,0,1,0,4, 2,999,1998, 4, 2, 60, 1
708592,1,708592010, 0, 0, 1998, 2,  11,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 2,999,1998, 4, 2, 50, 1
708592,1,708592020, 1, 0, 1998, 2,  14,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 4, 2, 47, 1
708592,1,708592020, 2, 0, 1998, 2,  22,2,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 4, 2, 39, 1
708592,1,708592020, 2, 0, 1998, 3,  14,2,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 4, 2, 19, 1
708592,1,708592020, 0, 0, 1998, 3,  20,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 4, 2, 13, 1
708593,1,708593000, 0, 0, 1998, 1,  30,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 0,  1,1998, 3,31, 60, 1
708595,1,708595000, 2, 0, 1997, 7,   3,2,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,  4,1998, 3,28,268, 1
708595,1,708595000, 2, 0, 1997, 7,   7,2,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 3,28,264, 1
708595,1,708595000, 2, 0, 1997, 7,  11,2,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 3,28,260, 1
708595,1,708595000, 2, 0, 1998, 3,  26,2,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,2, 0, 1,0,0, 0, 0,0,0,0,0,2, 2,999,1998, 3,28,  2, 1
708621,1,708621000, 1, 0, 1997, 6,   3,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 1,  1,1998, 4, 6,307, 1
708622,1,708622000, 2, 0, 1997, 8,   3,2,  1, 3,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,1, 1, 0,1,1,0,0,5, 2, 13,1998, 4, 6,246, 1
708622,1,708622000, 0, 0, 1997,12,  12,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,1, 1, 0,1,1,0,0,5, 2,999,1998, 4, 6,115, 1
708622,1,708622000, 0, 0, 1997,12,  25,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,1, 1, 0,1,1,0,0,5, 2,999,1998, 4, 6,102, 1
708622,1,708622000, 0, 0, 1997,12,  31,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,1, 1, 0,1,1,0,0,5, 2,999,1998, 4, 6, 96, 1
708622,1,708622010, 1, 0, 1998, 1,   3,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,1, 1, 0,1,1,0,0,5, 2,999,1998, 4, 6, 93, 1
708622,1,708622010, 0, 0, 1998, 1,  10,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,1, 1, 0,1,1,0,0,5, 2,999,1998, 4, 6, 86, 1
708622,1,708622010, 0, 0, 1998, 1,  14,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,1, 1, 0,1,1,0,0,5, 2,999,1998, 4, 6, 82, 1
708622,1,708622010, 0, 0, 1998, 1,  23,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,1, 1, 0,1,1,0,0,5, 2,999,1998, 4, 6, 73, 1
708622,1,708622010, 1, 0, 1998, 2,  14,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,1, 1, 0,1,1,0,0,5, 2,999,1998, 4, 6, 51, 1
708622,1,708622010, 1, 0, 1998, 2,  18,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,1, 1, 0,1,1,0,0,5, 2,999,1998, 4, 6, 47, 1
708622,1,708622010, 1, 0, 1998, 2,  26,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,1, 1, 0,1,1,0,0,5, 2,999,1998, 4, 6, 39, 1
708622,1,708622010, 1, 0, 1998, 3,   6,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,1, 1, 0,1,1,0,0,5, 2,999,1998, 4, 6, 31, 1
708622,1,708622010, 1, 0, 1998, 3,  29,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,1, 1, 0,1,1,0,0,5, 2,999,1998, 4, 6,  8, 1
708668,1,708668000, 4, 0, 1997, 5,  11,2,  1, 6,99,  1,  1,  2,0,0,0,0,1,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 4, 13,1998, 3,28,321, 1
708668,1,708668000, 1, 1, 1997, 5,  25,2,  2,99,99, 99,  0,  0,0,1,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,0,0,0,0,1, 4,999,1998, 3,28,307, 1
708668,1,708668000, 3, 0, 1997, 6,  18,2,  2,99,99, 99,  0,  0,0,0,0,1,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,1, 1, 0,2,0,1,0,5, 4,999,1998, 3,28,283, 1
708668,1,708668000, 3, 0, 1997, 9,   6,2,  2,99,99, 99,  0,  0,0,0,0,1,0,0,0,0,0, 1,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,2,0,1,0,4, 4,999,1998, 3,28,203, 1
708668,1,708668010, 0, 1, 1997,10,  31,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,2,0,1,0,4, 4,999,1998, 3,28,148, 1
708668,1,708668010, 0, 1, 1997,11,  27,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,2,0,1,0,4, 4,999,1998, 3,28,121, 1
708668,1,708668010, 0, 1, 1997,12,  20,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,2,0,1,0,4, 4,999,1998, 3,28, 98, 1
708668,1,708668010, 0, 1, 1998, 1,   2,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,2,0,1,0,4, 4,999,1998, 3,28, 85, 1
708668,1,708668010, 0, 1, 1998, 1,   6,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,2,0,1,0,4, 4,999,1998, 3,28, 81, 1
708668,1,708668010, 0, 1, 1998, 1,  17,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,2,0,1,0,4, 4,999,1998, 3,28, 70, 1
708668,1,708668010, 0, 1, 1998, 1,  21,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,2,0,1,0,4, 4,999,1998, 3,28, 66, 1
708668,1,708668010, 0, 1, 1998, 1,  31,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,2,0,1,0,4, 4,999,1998, 3,28, 56, 1
708668,1,708668010, 2, 1, 1998, 3,  21,2,  2,99,99, 99,  0,  0,0,0,1,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,2,0,1,0,4, 4,999,1998, 3,28,  7, 1
708670,1,708670000, 3, 0, 1997, 5,  15,2,  1,52,99, 99,  0,  0,0,0,0,1,0,0,0,0,0, 0,3, 0, 0,0,0,1,0, 0,0, 0, 0,0,0, 0, 0,3,1,1,1,5, 3, 32,1998, 4,15,335, 1
708670,1,708670000, 0, 1, 1997, 5,  31,2,  2,99,99, 99,  0,  0,1,0,0,0,0,0,0,0,0, 0,0, 9, 9,0,0,0,0, 0,0, 0, 0,0,0, 0, 0,2,0,1,0,4, 3,999,1998, 4,15,319, 1
